Evasión,Género,Adulto Mayor,Tiene Pareja,Dependiente,Permanencia,Servicio Telefónico,Líneas Múltiples,Servicio Internet,Seguridad en Línea,Respaldo en Linea,Protección Dispositivo,Soporte Técnico,Streaming de TV,Streaming de Películas,Tipo Contrato,Facturación Electronica,Método de Pago,Cargo Mensual,Cargo Total,Cargo Diario
False,Masculino,False,True,False,61,True,True,DSL,True,False,True,False,False,True,Dos años,True,Cheque por correo,69.9,4226.7,2.33
False,Femenino,True,True,True,14,True,True,Fibra óptica,False,False,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,95.8,1346.3,3.1933333333333334
True,Masculino,True,True,False,72,True,True,Fibra óptica,False,True,True,False,True,True,Dos años,True,Transferencia,104.15,7689.95,3.4716666666666667
False,Masculino,False,False,False,22,True,True,Fibra óptica,False,False,False,False,False,True,Mes-a-Mes,False,Cheque electrónico,83.05,1799.3,2.768333333333333
True,Femenino,False,False,False,3,True,False,Fibra óptica,False,True,False,False,True,False,Mes-a-Mes,False,Cheque electrónico,83.75,247.25,2.7916666666666665
False,Femenino,True,True,False,60,True,True,Fibra óptica,False,True,False,False,False,True,Mes-a-Mes,False,Cheque electrónico,89.45,5294.6,2.981666666666667
True,Femenino,False,False,False,3,True,True,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,75.25,242.0,2.5083333333333333
False,Masculino,False,False,True,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.55,19.55,0.6516666666666667
True,Masculino,False,False,False,7,True,False,Fibra óptica,False,False,True,False,False,False,Mes-a-Mes,False,Cheque por correo,74.65,544.55,2.4883333333333337
False,Masculino,True,True,False,4,False,False,DSL,False,False,True,False,False,False,Mes-a-Mes,True,Cheque electrónico,29.9,118.25,0.9966666666666666
False,Femenino,False,False,False,13,True,False,Fibra óptica,False,False,False,False,False,True,Mes-a-Mes,True,Cheque electrónico,80.5,1011.8,2.683333333333333
False,Masculino,False,False,False,3,True,False,DSL,True,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,50.15,160.85,1.6716666666666666
False,Femenino,True,False,False,63,True,True,Fibra óptica,False,False,True,False,False,True,Mes-a-Mes,True,Transferencia,89.6,5538.8,2.9866666666666664
False,Femenino,False,False,False,36,True,False,DSL,True,True,True,True,True,False,Un año,True,Cheque por correo,76.35,2606.35,2.545
False,Femenino,False,False,False,54,True,False,Fibra óptica,True,True,False,False,True,True,Un año,True,Tarjeta de crédito,100.05,5299.65,3.335
False,Femenino,False,False,False,47,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta de crédito,20.25,1029.8,0.675
False,Femenino,False,True,False,41,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta de crédito,20.65,875.55,0.6883333333333332
False,Femenino,False,False,True,13,True,False,DSL,False,False,True,True,False,False,Mes-a-Mes,False,Cheque por correo,53.45,718.1,1.7816666666666667
True,Femenino,False,False,False,35,True,True,Fibra óptica,False,False,True,False,True,True,Mes-a-Mes,True,Cheque electrónico,100.25,3527.6,3.341666666666667
True,Masculino,False,False,False,10,True,True,Fibra óptica,False,True,False,False,False,False,Mes-a-Mes,True,Transferencia,80.7,788.8,2.69
False,Femenino,False,True,True,30,True,False,DSL,False,True,True,True,True,True,Dos años,False,Transferencia,80.8,2369.3,2.6933333333333334
False,Masculino,False,True,True,44,True,False,Fibra óptica,False,False,True,False,True,True,Mes-a-Mes,True,Transferencia,92.95,4122.9,3.0983333333333336
False,Femenino,False,True,True,47,True,True,DSL,True,True,False,True,True,True,Dos años,True,Tarjeta de crédito,85.3,4107.25,2.8433333333333333
True,Masculino,True,True,False,58,True,True,Fibra óptica,False,False,True,False,True,True,Mes-a-Mes,True,Cheque electrónico,98.7,5812.6,3.29
False,Masculino,False,False,False,52,False,False,DSL,False,True,False,False,False,False,Un año,False,Cheque por correo,30.1,1623.4,1.0033333333333334
True,Femenino,False,False,False,7,True,False,Fibra óptica,False,False,False,False,True,False,Mes-a-Mes,True,Cheque por correo,80.3,526.7,2.6766666666666667
True,Masculino,True,True,False,20,True,False,Fibra óptica,False,True,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,73.65,1463.5,2.455
False,Masculino,False,False,False,56,True,True,No,False,False,False,False,False,False,Dos años,True,Transferencia,25.95,1444.05,0.865
True,Masculino,False,False,False,13,True,True,Fibra óptica,True,False,False,False,True,True,Mes-a-Mes,False,Cheque por correo,98.15,1230.25,3.271666666666667
False,Masculino,False,True,True,12,False,False,DSL,False,True,False,True,False,False,Mes-a-Mes,False,Cheque por correo,35.5,432.25,1.1833333333333333
False,Femenino,False,False,False,54,True,False,Fibra óptica,False,False,True,False,True,True,Un año,True,Tarjeta de crédito,94.1,5060.9,3.1366666666666663
False,Femenino,False,False,False,13,True,False,No,False,False,False,False,False,False,Un año,False,Cheque electrónico,19.65,244.8,0.6549999999999999
False,Femenino,False,False,False,7,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,69.9,497.3,2.33
False,Masculino,False,False,False,42,True,True,Fibra óptica,True,True,True,False,False,True,Un año,True,Cheque electrónico,99.0,4298.45,3.3
False,Masculino,False,True,True,65,True,True,Fibra óptica,False,False,True,True,True,True,Dos años,True,Transferencia,104.1,6700.05,3.4699999999999998
False,Masculino,False,False,True,49,True,True,Fibra óptica,True,True,True,False,True,True,Un año,True,Tarjeta de crédito,109.2,5290.45,3.64
False,Femenino,False,True,True,62,True,False,No,False,False,False,False,False,False,Dos años,False,Transferencia,20.3,1296.15,0.6766666666666666
True,Masculino,False,False,False,32,True,False,Fibra óptica,False,False,False,True,True,True,Mes-a-Mes,True,Cheque electrónico,96.2,3183.4,3.2066666666666666
False,Femenino,False,True,True,11,True,False,No,False,False,False,False,False,False,Un año,True,Cheque por correo,20.0,196.35,0.6666666666666666
False,Femenino,False,False,True,13,True,False,DSL,True,True,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,56.0,764.55,1.8666666666666667
True,Femenino,False,False,False,1,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,70.8,70.8,2.36
False,Masculino,False,True,True,37,True,False,No,False,False,False,False,False,False,Un año,False,Tarjeta de crédito,19.8,677.05,0.66
True,Masculino,False,False,False,1,True,False,Fibra óptica,False,False,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,89.55,89.55,2.985
False,Femenino,False,False,False,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.65,19.65,0.6549999999999999
False,Femenino,False,True,False,69,True,True,No,False,False,False,False,False,False,Dos años,False,Transferencia,24.25,1641.8,0.8083333333333333
False,Femenino,False,True,True,72,True,False,DSL,True,True,True,False,True,False,Dos años,True,Tarjeta de crédito,70.65,5011.15,2.355
False,Femenino,False,True,False,26,True,True,DSL,True,True,True,True,True,True,Un año,True,Tarjeta de crédito,90.1,2312.55,3.003333333333333
False,Femenino,False,False,False,3,False,False,DSL,False,True,False,False,False,False,Mes-a-Mes,False,Cheque por correo,29.2,98.5,0.9733333333333333
False,Masculino,False,True,False,62,False,False,DSL,False,False,False,True,True,False,Dos años,True,Transferencia,39.0,2337.45,1.3
True,Masculino,False,True,True,69,True,True,Fibra óptica,False,False,True,False,True,True,Mes-a-Mes,True,Tarjeta de crédito,99.45,7007.6,3.315
False,Masculino,False,True,True,26,True,False,DSL,False,False,True,False,False,False,Un año,False,Cheque por correo,50.35,1285.8,1.6783333333333335
False,Femenino,False,True,True,40,False,False,DSL,False,True,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,50.85,2036.55,1.695
False,Femenino,False,True,False,33,True,False,DSL,False,False,False,True,False,False,Un año,True,Cheque por correo,51.45,1758.9,1.715
False,Femenino,False,True,True,72,True,True,DSL,True,True,True,True,False,True,Dos años,False,Transferencia,80.85,5824.75,2.695
False,Femenino,False,False,False,3,True,False,DSL,False,False,False,False,True,False,Mes-a-Mes,True,Cheque electrónico,54.2,140.4,1.8066666666666669
True,Masculino,False,False,False,18,True,False,DSL,True,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,49.4,874.8,1.6466666666666667
False,Femenino,True,True,False,68,True,False,DSL,False,True,True,True,False,False,Un año,True,Transferencia,60.65,3975.9,2.0216666666666665
False,Femenino,False,False,True,19,True,False,DSL,False,False,False,True,False,False,Mes-a-Mes,False,Cheque por correo,48.8,953.65,1.6266666666666665
False,Masculino,True,False,True,7,True,False,DSL,False,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,45.75,344.2,1.525
True,Masculino,False,False,False,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,20.1,20.1,0.67
False,Masculino,True,False,True,56,True,False,Fibra óptica,True,False,False,False,True,True,Un año,False,Tarjeta de crédito,94.8,5264.3,3.1599999999999997
True,Femenino,False,False,False,7,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Transferencia,20.0,137.6,0.6666666666666666
True,Masculino,False,False,False,5,True,False,Fibra óptica,False,False,True,False,True,True,Mes-a-Mes,False,Transferencia,96.5,492.55,3.216666666666667
False,Femenino,True,True,False,66,True,True,Fibra óptica,False,True,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,100.8,6690.75,3.36
False,Masculino,False,False,True,7,True,False,No,False,False,False,False,False,False,Un año,False,Cheque por correo,19.45,136.75,0.6483333333333333
False,Masculino,False,False,False,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.05,19.05,0.635
False,Masculino,True,False,False,8,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,69.7,572.85,2.3233333333333333
False,Femenino,False,True,True,62,True,True,Fibra óptica,False,True,False,True,True,True,Un año,True,Tarjeta de crédito,106.05,6703.5,3.5349999999999997
False,Femenino,False,True,False,56,True,True,Fibra óptica,False,True,True,True,False,False,Mes-a-Mes,False,Cheque electrónico,90.55,5116.6,3.018333333333333
False,Femenino,False,False,False,41,True,True,No,False,False,False,False,False,False,Un año,True,Cheque por correo,24.85,962.25,0.8283333333333334
False,Masculino,False,False,False,57,True,False,DSL,True,False,True,False,True,True,Dos años,True,Transferencia,74.35,4317.35,2.478333333333333
True,Femenino,False,True,False,1,False,False,DSL,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,24.8,24.8,0.8266666666666667
False,Femenino,False,False,False,38,True,False,Fibra óptica,False,False,False,False,True,True,Un año,True,Cheque por correo,89.1,3342.0,2.9699999999999998
True,Masculino,False,True,False,11,True,True,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,74.95,825.7,2.4983333333333335
False,Femenino,False,False,False,26,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Tarjeta de crédito,69.05,1815.65,2.3016666666666667
False,Femenino,False,True,True,72,True,False,DSL,True,False,True,True,True,True,Dos años,True,Transferencia,80.45,5886.85,2.6816666666666666
False,Masculino,True,True,False,30,True,True,Fibra óptica,False,False,False,True,True,True,Mes-a-Mes,True,Cheque electrónico,101.5,2917.65,3.3833333333333333
True,Masculino,False,False,False,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.55,19.55,0.6516666666666667
True,Femenino,False,False,False,1,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,70.85,70.85,2.3616666666666664
False,Femenino,False,True,True,68,True,True,DSL,True,True,True,True,False,True,Un año,True,Cheque electrónico,78.45,5333.35,2.615
False,Femenino,True,True,False,63,True,True,Fibra óptica,False,True,True,False,True,True,Mes-a-Mes,True,Cheque electrónico,103.5,6479.4,3.45
False,Masculino,False,True,True,60,True,False,DSL,True,True,False,True,True,True,Mes-a-Mes,True,Tarjeta de crédito,79.05,4663.4,2.635
False,Masculino,False,True,True,19,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,20.6,414.95,0.6866666666666668
True,Femenino,False,True,True,12,True,False,No,False,False,False,False,False,False,Un año,False,Transferencia,19.8,229.6,0.66
True,Femenino,False,False,False,41,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,False,Transferencia,70.25,2868.05,2.341666666666667
False,Femenino,False,False,True,25,True,False,DSL,False,True,False,True,False,False,Un año,True,Tarjeta de crédito,54.75,1266.35,1.825
False,Femenino,False,False,False,71,True,True,Fibra óptica,True,True,True,True,True,True,Dos años,True,Tarjeta de crédito,113.15,7993.3,3.771666666666667
True,Masculino,False,True,False,56,True,True,No,False,False,False,False,False,False,Dos años,True,Tarjeta de crédito,25.15,1327.15,0.8383333333333333
False,Femenino,False,True,True,8,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Tarjeta de crédito,21.05,139.75,0.7016666666666667
False,Masculino,False,False,False,20,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,False,Tarjeta de crédito,70.55,1493.55,2.3516666666666666
False,Masculino,False,False,False,43,True,False,No,False,False,False,False,False,False,Dos años,False,Cheque por correo,19.55,876.15,0.6516666666666667
False,Femenino,False,True,False,17,False,False,DSL,False,True,True,False,False,False,Mes-a-Mes,True,Tarjeta de crédito,35.65,646.05,1.1883333333333332
False,Femenino,False,True,True,44,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.6,780.25,0.6533333333333334
False,Femenino,False,False,False,2,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.5,27.55,0.65
False,Femenino,False,True,True,71,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta de crédito,19.9,1397.3,0.6633333333333333
False,Femenino,False,True,True,72,True,False,Fibra óptica,True,True,True,True,True,True,Dos años,True,Transferencia,108.65,7726.35,3.621666666666667
False,Femenino,False,False,False,18,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.65,391.7,0.6549999999999999
False,Femenino,True,True,False,52,True,True,Fibra óptica,False,True,True,False,True,True,Un año,True,Cheque electrónico,106.5,5621.85,3.55
False,Femenino,True,True,False,67,True,True,Fibra óptica,True,True,True,True,False,True,Un año,True,Tarjeta de crédito,105.4,7035.6,3.5133333333333336
False,Femenino,False,True,True,56,True,True,Fibra óptica,True,False,True,True,True,True,Mes-a-Mes,True,Cheque por correo,109.6,5953.0,3.6533333333333333
True,Masculino,False,True,True,1,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque por correo,69.9,69.9,2.33
False,Masculino,False,True,True,69,True,False,Fibra óptica,False,True,False,True,True,False,Dos años,True,Cheque por correo,92.15,6480.9,3.0716666666666668
False,Masculino,False,True,True,1,True,False,No,False,False,False,False,False,False,Un año,False,Tarjeta de crédito,19.85,19.85,0.6616666666666667
True,Masculino,False,False,False,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,20.15,20.15,0.6716666666666666
False,Masculino,False,True,True,25,True,False,No,False,False,False,False,False,False,Un año,False,Cheque electrónico,19.9,505.45,0.6633333333333333
True,Femenino,True,False,False,1,True,True,Fibra óptica,False,False,False,False,False,True,Mes-a-Mes,True,Cheque electrónico,85.05,85.05,2.835
False,Masculino,False,True,False,55,True,True,No,False,False,False,False,False,False,Dos años,False,Transferencia,25.7,1443.65,0.8566666666666667
False,Femenino,False,True,True,53,True,False,Fibra óptica,False,True,True,True,True,True,Mes-a-Mes,True,Transferencia,108.25,5935.1,3.6083333333333334
